id,category,query1,query2,label
3073,肺炎,新型冠状病毒感染的肺炎是什么症状,人冠状病毒感染是什么病,0
3074,肺炎,新型冠状病毒感染的肺炎是什么症状,人会感染冠状病毒吗？,0
3075,肺炎,新型肺炎危重症患者三大特征,新型肺炎患者特征,1
3076,肺炎,新型肺炎危重症患者三大特征,新型冠状病毒肺炎患者症状特征,1
3077,肺炎,新型肺炎危重症患者三大特征,新型支原体肺炎疫苗,0
3078,肺炎,新型肺炎危重症患者三大特征,新型隐球菌肺炎 新型隐球菌肺炎咨询,0
3079,肺炎,新型肺炎危重症患者三大特征,新型隐球菌血症，卡式肺孢子菌肺炎复合感染 侵袭性真菌菌血症,0
3080,肺炎,冠状病毒肺炎的起因是什么,新型肺炎的病因有哪些,1
3081,肺炎,冠状病毒肺炎的起因是什么,新型肺炎是什么原因引起的,1
3082,肺炎,冠状病毒肺炎的起因是什么,军团病肺炎的症状是什么,0
3083,肺炎,冠状病毒肺炎的起因是什么,肺炎的症状有哪些？,0
3084,肺炎,冠状病毒肺炎的起因是什么,肺炎的症状及治疗是怎样的？,0
3085,肺炎,发热咳嗽非新冠肺炎唯一首发症状,发热咳嗽不是新型肺炎的首发症状,1
3086,肺炎,发热咳嗽非新冠肺炎唯一首发症状,咳嗽发热不是新型冠状病毒肺炎的第一症状,1
3087,肺炎,发热咳嗽非新冠肺炎唯一首发症状,发热，咳嗽还肺炎,0
3088,肺炎,发热咳嗽非新冠肺炎唯一首发症状,咳嗽发热检查说是肺炎,0
3089,肺炎,发热咳嗽非新冠肺炎唯一首发症状,咳嗽，发热是肺炎的表现吗,0
3090,肺炎,新冠肺炎进入第二波流行上升期,新型肺炎第二次流行上升时期,1
3091,肺炎,新冠肺炎进入第二波流行上升期,新型肺炎进入第二次流行上升期,1
3092,肺炎,新冠肺炎进入第二波流行上升期,肺炎表现是怎样的,0
3093,肺炎,新冠肺炎进入第二波流行上升期,这样是肺炎吗？,0
3094,肺炎,新冠肺炎进入第二波流行上升期,我这个肺炎严重吗？,0
3095,肺炎,新型肺炎存在人传人现象,新型肺炎存在人传人现象吗,1
3096,肺炎,新型肺炎存在人传人现象,新型肺炎会人传人吗？,1
3097,肺炎,新型肺炎存在人传人现象,新型肺炎严重嘛？,0
3098,肺炎,新型肺炎存在人传人现象,新型肺炎能治愈嘛？,0
3099,肺炎,新型肺炎存在人传人现象,新型肺炎怎么治疗,0
3100,肺炎,感冒肺炎，住院三天医生说可以出院,感冒肺炎，住院三天医生说已经可以出院了,1
3101,肺炎,感冒肺炎，住院三天医生说可以出院,感冒肺炎，住院三天医生说能出院,1
3102,肺炎,感冒肺炎，住院三天医生说可以出院,感冒肺炎，住院三天医生医生说已经好了,0
3103,肺炎,感冒肺炎，住院三天医生说可以出院,感冒肺炎，住院三天医生说出院需要注意饮食,0
3104,肺炎,感冒肺炎，住院三天医生说可以出院,感冒肺炎，住院三天医生说出院后不要去人群密集的地方,0
3105,肺炎,空气加湿器会引起肺炎吗,空气加湿器会导致起肺炎吗,1
3106,肺炎,空气加湿器会引起肺炎吗,空气加湿器会不会引起肺炎,1
3107,肺炎,空气加湿器会引起肺炎吗,肺炎患者可以使用空气加湿器吗？,0
3108,肺炎,空气加湿器会引起肺炎吗,空气加湿器会引起支气管肺炎吗,0
3109,肺炎,空气加湿器会引起肺炎吗,空气加湿器会引起什么后果,0
3110,肺炎,肺炎早上起来咳血怎么办,肺炎早上起来咳血怎么治疗？,1
3111,肺炎,肺炎早上起来咳血怎么办,肺炎早上起来咳血如何治疗,1
3112,肺炎,肺炎早上起来咳血怎么办,感冒引起肺炎现在早上起来咳血特别厉害咋办,0
3113,肺炎,肺炎早上起来咳血怎么办,肺炎早上起床咳血这是为什么？,0
3114,肺炎,肺炎早上起来咳血怎么办,肺炎相关 早上起来咳血痰,0
3115,肺炎,肺炎反复发烧8天怎么办,肺炎反复发烧8天如何治疗,1
3116,肺炎,肺炎反复发烧8天怎么办,肺炎反复发烧8天怎么治疗,1
3117,肺炎,肺炎反复发烧8天怎么办,大人肺炎反复发烧几天正常,0
3118,肺炎,肺炎反复发烧8天怎么办,病毒感冒反复发烧8天怎么办,0
3119,肺炎,肺炎反复发烧8天怎么办,肺炎发烧反复一般几天好？,0
3120,肺炎,宝宝得肺炎的症状有哪些,宝宝肺炎的症状都有哪些,1
3121,肺炎,宝宝得肺炎的症状有哪些,婴儿肺炎的症状有哪些？,1
3122,肺炎,宝宝得肺炎的症状有哪些,40多天婴儿肺炎症状有哪些,0
3123,肺炎,宝宝得肺炎的症状有哪些,小孩肺炎的症状有哪些,0
3124,肺炎,宝宝得肺炎的症状有哪些,一个月宝宝肺炎症状有哪些,0
3125,肺炎,2岁多小孩肺炎疫苗有必要打吗,两岁的小孩要不要打肺炎预防针？,1
3126,肺炎,2岁多小孩肺炎疫苗有必要打吗,两岁的小孩有必要打肺炎疫苗嘛？,1
3127,肺炎,2岁多小孩肺炎疫苗有必要打吗,7价肺炎疫苗2岁以下的儿童一定要打吗?不打有什么影响吗?和23价的相比哪个更好?,0
3128,肺炎,2岁多小孩肺炎疫苗有必要打吗,2岁多小孩肺炎疫苗打了又什么好处,0
3129,肺炎,2岁多小孩肺炎疫苗有必要打吗,2岁多小孩肺炎疫苗打了还会得肺炎嘛,0
3130,肺炎,肺炎咳嗽的症状是什么?,肺炎的咳嗽症状是什么样子的？,1
3131,肺炎,肺炎咳嗽的症状是什么?,肺炎咳嗽又什么症状？,1
3132,肺炎,肺炎咳嗽的症状是什么?,咳嗽到肺炎的症状是什么？,0
3133,肺炎,肺炎咳嗽的症状是什么?,小孩咳嗽成肺炎的症状是什么？,0
3134,肺炎,肺炎咳嗽的症状是什么?,呛咳性肺炎的症状是什么？,0
3135,肺炎,新生儿先天性喉喘鸣怎么治疗,婴儿先天性喉喘鸣怎样治疗,1
3136,肺炎,新生儿先天性喉喘鸣怎么治疗,新生儿先天性喉喘鸣怎么办？,1
3137,肺炎,新生儿先天性喉喘鸣怎么治疗,先天性漏斗胸和喉喘鸣 4个月婴儿有先天性漏斗胸和喉喘鸣应该怎么...,0
3138,肺炎,新生儿先天性喉喘鸣怎么治疗,婴儿先天喉喘鸣好治吗,0
3139,肺炎,新生儿先天性喉喘鸣怎么治疗,新生儿先天性喉喘鸣治得好吗？,0
3140,肺炎,氟康唑胶囊是使用剂量是多少,氟康唑胶囊使用剂量多少一次？,1
3141,肺炎,氟康唑胶囊是使用剂量是多少,氟康唑胶囊是使用控制在多少剂量?,1
3142,肺炎,氟康唑胶囊是使用剂量是多少,氟康唑胶囊的用法和用量是多少？用药多久可以同房？,0
3143,肺炎,氟康唑胶囊是使用剂量是多少,氟康唑胶囊，五个月用量能吃多少？,0
3144,肺炎,氟康唑胶囊是使用剂量是多少,氟康唑胶囊是使用剂量多了怎么办？,0
3145,肺炎,氟康唑胶囊的注意事项有哪些,逸舒氟康唑胶囊的注意事项是什么,1
3146,肺炎,氟康唑胶囊的注意事项有哪些,服用氟康唑胶囊需要注意的事项有哪些,1
3147,肺炎,氟康唑胶囊的注意事项有哪些,服用氟康唑胶囊后服用药物期间有哪些注意事项呢,0
3148,肺炎,氟康唑胶囊的注意事项有哪些,氟康唑胶囊的服用剂量是多少呢？,0
3149,肺炎,氟康唑胶囊的注意事项有哪些,氟康唑胶囊的功能有哪些呢？,0
3150,肺炎,阿奇霉素片注意事项有哪些,服用阿奇霉素片注意事项有哪些,1
3151,肺炎,阿奇霉素片注意事项有哪些,服用阿奇霉素片有哪些注意事项,1
3152,肺炎,阿奇霉素片注意事项有哪些,阿奇霉素片得功效怎么样,0
3153,肺炎,阿奇霉素片注意事项有哪些,阿奇霉素片能治疗哪些病？,0
3154,肺炎,阿奇霉素片注意事项有哪些,阿奇霉素片用法用量？,0
3155,肺炎,2岁孩子肺炎需要治疗多久,2岁孩子肺炎治好要多久,1
3156,肺炎,2岁孩子肺炎需要治疗多久,2岁孩子肺炎治愈需要多久,1
3157,肺炎,2岁孩子肺炎需要治疗多久,2岁宝宝支气管肺炎需要治疗多久,0
3158,肺炎,2岁孩子肺炎需要治疗多久,2岁宝宝肺炎怎么治疗最好,0
3159,肺炎,2岁孩子肺炎需要治疗多久,2岁孩子肺炎怎么治疗,0
3160,肺炎,怎样确定孩子有没有得肺炎,如何判断宝宝有没有得肺炎,1
3161,肺炎,怎样确定孩子有没有得肺炎,怎样知道宝宝有没有得肺炎,1
3162,肺炎,怎样确定孩子有没有得肺炎,怎么判断宝宝肺炎好了没有,0
3163,肺炎,怎样确定孩子有没有得肺炎,请问您3个月宝宝如何判断有没有肺炎？,0
3164,肺炎,怎样确定孩子有没有得肺炎,宝宝肺炎有没有自愈,0
3165,肺炎,感冒咳嗽会引起肺炎吗？,感冒咳嗽会不会引起肺炎呢？,1
3166,肺炎,感冒咳嗽会引起肺炎吗？,感冒咳嗽会不会咳成肺炎？,1
3167,肺炎,感冒咳嗽会引起肺炎吗？,感冒一直咳嗽会是肺炎吗？,0
3168,肺炎,感冒咳嗽会引起肺炎吗？,小孩感冒咳嗽会引起肺炎吗,0
3169,肺炎,感冒咳嗽会引起肺炎吗？,宝宝感冒咳嗽会引起肺炎吗？,0
3170,肺炎,小孩子常用阿奇霉素有什么副作用,小孩子常用阿奇霉素有什么不良反应？,1
3171,肺炎,小孩子常用阿奇霉素有什么副作用,小孩子常用阿奇霉素有会导致什么后果？,1
3172,肺炎,小孩子常用阿奇霉素有什么副作用,小孩子常用阿奇霉素好不好？,0
3173,肺炎,小孩子常用阿奇霉素有什么副作用,小孩子常用阿奇霉素能增强抵抗力吗,0
3174,肺炎,小孩子常用阿奇霉素有什么副作用,小孩子常用阿奇霉素身体会产生抗体吗？,0
3175,肺炎,孩子3岁肺炎咳嗽怎么办啊,三岁宝宝肺炎咳嗽怎么办？,1
3176,肺炎,孩子3岁肺炎咳嗽怎么办啊,3岁多宝宝肺炎支原体感染咳嗽怎么办,1
3177,肺炎,孩子3岁肺炎咳嗽怎么办啊,3岁宝宝肺炎发烧咳嗽怎么办,0
3178,肺炎,孩子3岁肺炎咳嗽怎么办啊,3岁孩子肺炎反复发烧还咳嗽怎么办,0
3179,肺炎,孩子3岁肺炎咳嗽怎么办啊,小孩3岁肺炎有10天啦还是咳嗽，怎么办？,0
3180,肺炎,喝过啤酒还能吃阿奇霉素片吗,喝过啤酒还能不能吃阿奇霉素片,1
3181,肺炎,喝过啤酒还能吃阿奇霉素片吗,喝过啤酒还可以吃阿奇霉素片吗,1
3182,肺炎,喝过啤酒还能吃阿奇霉素片吗,昨晚喝半罐啤酒，今天可以吃阿奇霉素分散片,0
3183,肺炎,喝过啤酒还能吃阿奇霉素片吗,吃阿奇霉素分散片能喝啤酒吗,0
3184,肺炎,喝过啤酒还能吃阿奇霉素片吗,喝过啤酒吃阿奇霉素片有什么后果?,0
3185,肺炎,肺炎的孩子应该怎么饮食呢,肺炎的孩子要咋饮食,1
3186,肺炎,肺炎的孩子应该怎么饮食呢,孩子肺炎了该怎么饮食呢？,1
3187,肺炎,肺炎的孩子应该怎么饮食呢,肺炎的孩子饮食该怎么调理？,0
3188,肺炎,肺炎的孩子应该怎么饮食呢,孩子肺炎饮食要怎么办？,0
3189,肺炎,肺炎的孩子应该怎么饮食呢,患有肺炎的儿童饮食怎么调理,0
3190,肺炎,打七价肺炎疫苗后孩子得了肺炎,打七价肺炎疫苗后孩子得了肺炎怎么办,1
3191,肺炎,打七价肺炎疫苗后孩子得了肺炎,打七价肺炎疫苗后孩子得了肺炎怎么处理,1
3192,肺炎,打七价肺炎疫苗后孩子得了肺炎,宝宝打7价肺炎疫苗后低烧怎么办,0
3193,肺炎,打七价肺炎疫苗后孩子得了肺炎,宝宝肺炎出院后可以注射7价肺炎疫苗吗？接种时间怎样安排？,0
3194,肺炎,打七价肺炎疫苗后孩子得了肺炎,为何打了7价肺炎的疫苗，宝宝身上起大片红,0
3195,肺炎,肺炎大概要治疗多久才能好,肺炎一般要治多久才可以好,1
3196,肺炎,肺炎大概要治疗多久才能好,肺炎一般要治疗多长时间才好,1
3197,肺炎,肺炎大概要治疗多久才能好,支气管肺炎 肺炎治疗一般需要多长时间才能好,0
3198,肺炎,肺炎大概要治疗多久才能好,小儿肺炎大概多久治好？,0
3199,肺炎,肺炎大概要治疗多久才能好,肺炎一般要多少治疗费啊怎么要好长时间啊,0
3200,肺炎,肺炎出院后可以适当运动吗？比如打乒乓球,肺炎出院后能适当运动吗？比如打乒乓球,1
3201,肺炎,肺炎出院后可以适当运动吗？比如打乒乓球,肺炎出院后可不可以适当运动，比如打乒乓球,1
3202,肺炎,肺炎出院后可以适当运动吗？比如打乒乓球,肺炎出院后能适当运动吗？比如跑步,0
3203,肺炎,肺炎出院后可以适当运动吗？比如打乒乓球,肺炎出院后能适当运动吗？比如打篮球,0
3204,肺炎,肺炎出院后可以适当运动吗？比如打乒乓球,肺炎出院后能适当运动吗？比如打羽毛球,0
3205,肺炎,我家宝宝总是咳嗽，该怎么办呢？,小宝宝咳嗽老不好怎么办？,1
3206,肺炎,我家宝宝总是咳嗽，该怎么办呢？,小孩子经常咳嗽怎么办？,1
3207,肺炎,我家宝宝总是咳嗽，该怎么办呢？,我家宝宝总是咳嗽，还发烧，怎么办？,0
3208,肺炎,我家宝宝总是咳嗽，该怎么办呢？,宝宝老是干咳，怎么办,0
3209,肺炎,我家宝宝总是咳嗽，该怎么办呢？,我家宝宝总是咳嗽，还厌食，怎么办？,0
3210,肺炎,肺炎反复发烧是怎么回事,肺炎反复发烧是什么原因引起的,1
3211,肺炎,肺炎反复发烧是怎么回事,肺炎反复发烧是什么导致的？,1
3212,肺炎,肺炎反复发烧是怎么回事,肺炎反复发烧怎么办？,0
3213,肺炎,肺炎反复发烧是怎么回事,肺炎反复发烧怎么办这两天一直发烧？,0
3214,肺炎,肺炎反复发烧是怎么回事,小儿肺炎反复发烧是怎么回事,0
3215,肺炎,阿奇霉素片是饭前吃还是饭后吃,阿奇霉素分散片饭前吃还是饭后吃好？,1
3216,肺炎,阿奇霉素片是饭前吃还是饭后吃,阿奇霉素片什么时候吃好?,1
3217,肺炎,阿奇霉素片是饭前吃还是饭后吃,阿奇霉素片是饭前吃可以吗？,0
3218,肺炎,阿奇霉素片是饭前吃还是饭后吃,阿奇霉素片是饭后吃可以吗？,0
3219,肺炎,阿奇霉素片是饭前吃还是饭后吃,阿奇霉素片可以空腹吃吗,0
3220,肺炎,宝宝五个月的时候得了肺炎，咳嗽,宝宝五个月大，咳嗽又有肺炎怎么办,1
3221,肺炎,宝宝五个月的时候得了肺炎，咳嗽,五个月宝宝支气管肺炎咳嗽怎么治疗,1
3222,肺炎,宝宝五个月的时候得了肺炎，咳嗽,五个月宝宝咳嗽成肺炎的前兆,0
3223,肺炎,宝宝五个月的时候得了肺炎，咳嗽,五个月宝宝咳嗽干呕会是肺炎吗？,0
3224,肺炎,宝宝五个月的时候得了肺炎，咳嗽,五个月宝宝咳嗽三天会不会是新型肺炎,0
3225,肺炎,服用替硝唑片需要注意什么?,服用替硝唑片时应该注意些什么呢,1
3226,肺炎,服用替硝唑片需要注意什么?,请问一下服用替硝唑片时应该注意些什么呢,1
3227,肺炎,服用替硝唑片需要注意什么?,服用替硝唑片时该注意什么呢效果是怎样啊,0
3228,肺炎,服用替硝唑片需要注意什么?,替硝唑片用法用量是什么呢?,0
3229,肺炎,服用替硝唑片需要注意什么?,服用替硝唑片会不会产生不良反应?,0
3230,肺炎,只垂性肺炎的治疗方法有哪些？,有哪些方法可以治疗只垂性肺炎,1
3231,肺炎,只垂性肺炎的治疗方法有哪些？,只垂性肺炎的治疗方法有哪几种？,1
3232,肺炎,只垂性肺炎的治疗方法有哪些？,只垂性肺炎的治疗方法靠谱吗？,0
3233,肺炎,只垂性肺炎的治疗方法有哪些？,只垂性肺炎能治好吗？,0
3234,肺炎,只垂性肺炎的治疗方法有哪些？,只垂性肺炎该如何治疗？,0
3235,肺炎,小孩得了肺炎要怎么办呢？,小孩子得了肺炎怎么办呢,1
3236,肺炎,小孩得了肺炎要怎么办呢？,孩子患了肺炎要怎么办呢？,1
3237,肺炎,小孩得了肺炎要怎么办呢？,小孩得了肺炎能治好吗？,0
3238,肺炎,小孩得了肺炎要怎么办呢？,小孩得了肺炎会对身体产生什么影响？,0
3239,肺炎,小孩得了肺炎要怎么办呢？,小孩得了肺炎会一直咳嗽吗,0
3240,肺炎,大叶肺炎必须输够两个疗程吗,大叶肺炎必须要输够两个疗程吗,1
3241,肺炎,大叶肺炎必须输够两个疗程吗,大叶肺炎一定要输够两个疗程吗,1
3242,肺炎,大叶肺炎必须输够两个疗程吗,大叶肺炎输够两个疗程能好吗？,0
3243,肺炎,大叶肺炎必须输够两个疗程吗,大叶肺炎输够两个疗程能痊愈吗？,0
3244,肺炎,大叶肺炎必须输够两个疗程吗,大叶肺炎输够两个疗程还需要继续吗？,0
3245,肺炎,胸部喝水疼，是不是肺炎，跟咽喉炎有关系,胸部喝水疼，会不会是肺炎，跟咽喉炎有关系,1
3246,肺炎,胸部喝水疼，是不是肺炎，跟咽喉炎有关系,胸部喝水疼，可能是肺炎，跟咽喉炎有关系,1
3247,肺炎,胸部喝水疼，是不是肺炎，跟咽喉炎有关系,胸部喝水疼，是不是肺炎，要怎么办？,0
3248,肺炎,胸部喝水疼，是不是肺炎，跟咽喉炎有关系,胸部喝水疼，是不是肺炎，吃什么药好,0
3249,肺炎,胸部喝水疼，是不是肺炎，跟咽喉炎有关系,胸部喝水疼，是不是肺炎，要不要住院？,0
3250,肺炎,长期卧床的病人如何预防坠积性肺炎？,长期卧床的病人怎样预防坠积性肺炎？,1
3251,肺炎,长期卧床的病人如何预防坠积性肺炎？,长期卧床的病人预防坠积性肺炎的办法？,1
3252,肺炎,长期卧床的病人如何预防坠积性肺炎？,长期卧床的病人会得坠积性肺炎？,0
3253,肺炎,长期卧床的病人如何预防坠积性肺炎？,长期卧床的病人会不会得坠积性肺炎？,0
3254,肺炎,长期卧床的病人如何预防坠积性肺炎？,长期卧床的病人得坠积性肺炎几率高吗？,0
3255,肺炎,肺炎早期的症状有哪些症状,肺炎初期症状有什么,1
3256,肺炎,肺炎早期的症状有哪些症状,肺炎早期症状有哪些,1
3257,肺炎,肺炎早期的症状有哪些症状,幼儿肺炎初期症状有哪些？,0
3258,肺炎,肺炎早期的症状有哪些症状,小儿肺炎早期的表现有哪些,0
3259,肺炎,肺炎早期的症状有哪些症状,肺炎中期的症状有哪些症状,0
3260,肺炎,维宏阿奇霉素片一天几片,维宏阿奇霉素片用量是多少？,1
3261,肺炎,维宏阿奇霉素片一天几片,维宏阿奇霉素片一天最多吃几片,1
3262,肺炎,维宏阿奇霉素片一天几片,维宏阿奇霉素片一天吃10片可以吗？,0
3263,肺炎,维宏阿奇霉素片一天几片,维宏阿奇霉素的一天顿服下6片有危险吗,0
3264,肺炎,维宏阿奇霉素片一天几片,维宏阿奇霉素片一天太多有什么副作用？,0
3265,肺炎,依托红霉素片治疗肺炎链球菌吗,依托红霉素片能否治疗肺炎链球菌,1
3266,肺炎,依托红霉素片治疗肺炎链球菌吗,依托红霉素片能不能治疗肺炎链球菌,1
3267,肺炎,依托红霉素片治疗肺炎链球菌吗,依托红霉素片治疗什么病症,0
3268,肺炎,依托红霉素片治疗肺炎链球菌吗,依托红霉素片功效是什么,0
3269,肺炎,依托红霉素片治疗肺炎链球菌吗,依托红霉素片一次剂量是多少,0
3270,肺炎,婴儿肺炎什么症状？？？,婴儿肺炎的症状是什么？,1
3271,肺炎,婴儿肺炎什么症状？？？,婴儿肺炎有何症状?,1
3272,肺炎,婴儿肺炎什么症状？？？,新生儿肺炎症状有哪些?,0
3273,肺炎,婴儿肺炎什么症状？？？,如何判断婴儿肺炎症状？,0
3274,肺炎,婴儿肺炎什么症状？？？,婴儿肺炎症状怎么预防,0
3275,肺炎,咳嗽多久会引起肺炎呀？,咳嗽多长时间会引起肺炎呀?,1
3276,肺炎,咳嗽多久会引起肺炎呀？,咳嗽时间多久会引起肺炎呀？,1
3277,肺炎,咳嗽多久会引起肺炎呀？,宝宝感冒咳嗽会引起肺炎吗?,0
3278,肺炎,咳嗽多久会引起肺炎呀？,咳嗽时间长会引起肺炎吗,0
3279,肺炎,咳嗽多久会引起肺炎呀？,咳嗽会引起肺炎吗？,0
3280,肺炎,3个月宝肺炎恢复期咳嗽怎么办,3个月宝肺炎恢复期咳嗽怎么处理,1
3281,肺炎,3个月宝肺炎恢复期咳嗽怎么办,3个月宝肺炎恢复期咳嗽如何处理,1
3282,肺炎,3个月宝肺炎恢复期咳嗽怎么办,3个月宝肺炎恢复期咳嗽严重吗？,0
3283,肺炎,3个月宝肺炎恢复期咳嗽怎么办,个月宝肺炎恢复期咳嗽我也不知道怎么办才好要不要去看医生,0
3284,肺炎,3个月宝肺炎恢复期咳嗽怎么办,3个月宝肺炎恢复期咳嗽会复发吗？,0
3285,肺炎,肺炎的症状有哪些症状？,肺炎的症状有哪些,1
3286,肺炎,肺炎的症状有哪些症状？,肺炎的症状有哪些临床表现？,1
3287,肺炎,肺炎的症状有哪些症状？,新冠性肺炎的症状有哪些症状,0
3288,肺炎,肺炎的症状有哪些症状？,冠状肺炎的症状有哪些症状,0
3289,肺炎,肺炎的症状有哪些症状？,冠状病毒肺炎的症状有哪些症状,0
3290,肺炎,肺炎的症状有哪些症状？,小孩肺炎的早期症状有哪些?,1
3291,肺炎,肺炎的症状有哪些症状？,肺炎有哪些症状?,1
3292,肺炎,肺炎的症状有哪些症状？,非典型肺炎有哪些症状?,0
3293,肺炎,肺炎的症状有哪些症状？,肺炎有哪些类别?,0
3294,肺炎,肺炎的症状有哪些症状？,肺炎有哪些后遗症?,0
3295,肺炎,你好，月经期间能吃替硝唑片吗,你好，月经期间可以吃替硝唑片吗,1
3296,肺炎,你好，月经期间能吃替硝唑片吗,你好，月经期间能可不可以吃替硝唑片,1
3297,肺炎,你好，月经期间能吃替硝唑片吗,你好，月经期间能吃替硝唑片有什么危害,0
3298,肺炎,你好，月经期间能吃替硝唑片吗,你好，月经期间能吃替硝唑片对人什么影响,0
3299,肺炎,你好，月经期间能吃替硝唑片吗,你好，月经期间能吃替硝唑片会导致什么后果,0
3300,肺炎,咳嗽造成肺炎正在打针能吃清蒸螃蟹吗,咳嗽造成肺炎正在打针可以吃清蒸螃蟹吗,1
3301,肺炎,咳嗽造成肺炎正在打针能吃清蒸螃蟹吗,咳嗽造成肺炎正在打针能不能吃清蒸螃蟹,1
3302,肺炎,咳嗽造成肺炎正在打针能吃清蒸螃蟹吗,咳嗽造成肺炎正在打针吃清蒸螃蟹有什么后果,0
3303,肺炎,咳嗽造成肺炎正在打针能吃清蒸螃蟹吗,咳嗽造成肺炎正在打针吃清蒸螃蟹对病情有影响吗,0
3304,肺炎,咳嗽造成肺炎正在打针能吃清蒸螃蟹吗,咳嗽造成肺炎正在打针吃清蒸螃蟹会不会加重咳嗽,0
3305,肺炎,长时间发烧会引起肺炎吗,感冒发烧时间长了会烧出肺炎吗？,1
3306,肺炎,长时间发烧会引起肺炎吗,长时间发烧会导致肺炎吗,1
3307,肺炎,长时间发烧会引起肺炎吗,长时间发烧会怎么样？,0
3308,肺炎,长时间发烧会引起肺炎吗,长时间发烧会对大脑有什么影响？,0
3309,肺炎,长时间发烧会引起肺炎吗,长时间发烧怎么办,0
3310,肺炎,咳嗽久了是不是会患肺炎？,咳嗽时间长了会引起肺炎吗,1
3311,肺炎,咳嗽久了是不是会患肺炎？,咳嗽久了会成肺炎吗,1
3312,肺炎,咳嗽久了是不是会患肺炎？,小孩咳嗽久了是不是会肺炎？,0
3313,肺炎,咳嗽久了是不是会患肺炎？,宝宝咳嗽久了会成肺炎吗,0
3314,肺炎,咳嗽久了是不是会患肺炎？,小孩咳嗽久了是不是就会引发肺炎,0
3315,肺炎,哺乳期肺炎要怎么办呢？,哺乳期得了肺炎怎么办？,1
3316,肺炎,哺乳期肺炎要怎么办呢？,哺乳期肺炎如何治疗？,1
3317,肺炎,哺乳期肺炎要怎么办呢？,哺乳期肺炎怎么办啊?可以继续哺乳吗?,0
3318,肺炎,哺乳期肺炎要怎么办呢？,哺乳期肺炎怎么办？怎么能不影响孩子吃奶,0
3319,肺炎,哺乳期肺炎要怎么办呢？,哺乳期产妇得了病毒性感冒怎么办？,0
3320,肺炎,请问肺炎是怎样引起的？,肺炎是怎么引起的肺炎是怎么引起的,1
3321,肺炎,请问肺炎是怎样引起的？,请问肺炎是什么导致的的？,1
3322,肺炎,请问肺炎是怎样引起的？,请问肺炎有什么症状,0
3323,肺炎,请问肺炎是怎样引起的？,请问肺炎该吃什么药,0
3324,肺炎,请问肺炎是怎样引起的？,请问肺炎如何治疗,0
3325,肺炎,请问肺炎是怎样引起的？,肺炎是什么引起的,1
3326,肺炎,请问肺炎是怎样引起的？,肺炎的发病原因有哪些,1
3327,肺炎,请问肺炎是怎样引起的？,肺炎患者饮食要注意什么,0
3328,肺炎,请问肺炎是怎样引起的？,肺炎怎样自我预防,0
3329,肺炎,请问肺炎是怎样引起的？,肺炎多久能康复,0
3330,肺炎,小孩经常咳嗽是什么原因引起的,小孩子经常咳嗽是什么原因？,1
3331,肺炎,小孩经常咳嗽是什么原因引起的,小孩子总是咳嗽是什么原因,1
3332,肺炎,小孩经常咳嗽是什么原因引起的,小孩长期咳嗽半年是什么原因引起的？,0
3333,肺炎,小孩经常咳嗽是什么原因引起的,孩子老是干咳什么原因？,0
3334,肺炎,小孩经常咳嗽是什么原因引起的,小孩长期咳嗽不好，是什么原因引起的,0
3335,肺炎,肺炎链球菌疫苗要打吗?,肺炎链球菌疫苗有必要打吗,1
3336,肺炎,肺炎链球菌疫苗要打吗?,肺炎链球菌疫苗是否有必要打？,1
3337,肺炎,肺炎链球菌疫苗要打吗?,宝宝的肺炎刚好，肺炎链球菌的疫苗还需要打吗？,0
3338,肺炎,肺炎链球菌疫苗要打吗?,宝宝该打肺炎链球菌疫苗吗,0
3339,肺炎,肺炎链球菌疫苗要打吗?,肺炎链球菌疫苗打了有什么用,0
3340,肺炎,肺炎支原体抗体阳性怎么治疗？,肺炎支原体抗体阳性怎么办？,1
3341,肺炎,肺炎支原体抗体阳性怎么治疗？,肺炎支原体抗体阳性要怎么治疗,1
3342,肺炎,肺炎支原体抗体阳性怎么治疗？,肺炎支原体抗体阳性需要治疗多久,0
3343,肺炎,肺炎支原体抗体阳性怎么治疗？,肺炎支原体抗体阳性能治好吗,0
3344,肺炎,肺炎支原体抗体阳性怎么治疗？,小儿肺炎支原体抗体阳性怎么治疗?,0
3345,肺炎,利巴韦林颗粒三个月小孩子有肺炎可以用不,利巴韦林颗粒三个月小孩子有肺炎可以使用吗？,1
3346,肺炎,利巴韦林颗粒三个月小孩子有肺炎可以用不,三个月小孩子有肺炎可以用利巴韦林颗粒吗？,1
3347,肺炎,利巴韦林颗粒三个月小孩子有肺炎可以用不,利巴韦林颗粒适用什么人群,0
3348,肺炎,利巴韦林颗粒三个月小孩子有肺炎可以用不,利巴韦林颗粒能治疗什么疾病？,0
3349,肺炎,利巴韦林颗粒三个月小孩子有肺炎可以用不,利巴韦林颗粒有什么功效？,0
3350,肺炎,肺炎后背疼痛是什么原因？,肺炎后背疼怎么回事儿?,1
3351,肺炎,肺炎后背疼痛是什么原因？,肺炎后背疼痛是为什么？,1
3352,肺炎,肺炎后背疼痛是什么原因？,肺炎咳嗽后背部疼痛是什么原因？,0
3353,肺炎,肺炎后背疼痛是什么原因？,肺炎治疗一星期后后背疼是什么原因？,0
3354,肺炎,肺炎后背疼痛是什么原因？,后背疼是肺炎的症状吗,0
3355,肺炎,出生后感染肺炎是什么病,出生后感染肺炎属于什么病,1
